,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
18345,Chemistry;Energy;Iceland;Great_Britain;England;Alfred_the_Great,Chemistry,James_II_of_England,5,3,0,"[0.17652070166516096, 0.033559675540910494, 0.07676916364126256, 0.3109344525135859, 0.13346058047598353]","[0.009064003902330347, 0.010286879438100258, 0.02193406291435087, 0.06893620174686928, 0.13346058047598353, 1.000000000000001]","[False, True, True, False]","[True, True, True, True, True]",False,True
19929,Ice_hockey;Ice;Climate;Climate_change;Global_warming;Greenhouse_effect,Ice_hockey,Effects_of_global_warming,5,3,0,"[0.2404044013081387, 0.041280745806226295, 0.5790906689304302, 0.5395313966070485, 0.473852312844663]","[0.012638964862043514, 0.06285691646775438, 0.12337808370441866, 0.30148795406907974, 0.473852312844663, 0.9999999999999998]","[False, True, False, False]","[True, True, True, True, True]",False,True
15373,Pterosaur;South_America;Asia;Mongolia;Mongol_Empire;Genghis_Khan,Pterosaur,Genghis_Khan,5,3,1,"[0.022449796449546908, 0.12273445771153771, 0.11997494105335395, 0.2566909354212629, 0.7747894180504425]","[0.006619842900863829, 0.022849505848040103, 0.053094988889084795, 0.2615554726110367, 0.7747894180504425, 0.9999999999999993]","[True, False, True, True]","[True, True, True, True, True]",False,True
2440,The_Lion_King;Forrest_Gump;United_States;Computer;Microsoft_Windows;Microsoft,The_Lion_King,Microsoft,5,3,1,"[0.06696830821165657, 0.04413675578209054, 0.036229024125313446, 0.10992155644157027, 0.4387382653078549]","[0.012754503846404839, 0.019319761960501353, 0.04617786869458176, 0.11159952306717394, 0.4387382653078549, 1.0000000000000029]","[False, False, True, True]","[True, True, True, True, True]",False,True
15070,Papua_New_Guinea;Roman_Catholic_Church;Rome;European_Union;Soviet_Union;Sputnik_1,Papua_New_Guinea,Sputnik_1,5,3,1,"[0.05729311248870716, 0.11561492700370003, 0.1050057222816789, 0.16290807819624512, 0.0807412661633211]","[0.009622655091503743, 0.010455591324661825, 0.013543654817043857, 0.02560026116002966, 0.0807412661633211, 1.0000000000000013]","[True, False, True, False]","[True, True, True, True, True]",False,True
7018,Pyramid;Ancient_Egypt;Agriculture;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.21446380942630605, 0.07102958831812936, 0.08863259997392563, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.006638444919749409, 0.0670822245446221, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[False, True, False, True]","[True, True, True, True, True]",False,True
9915,Semiconductor_device;Light;Eye;Reptile;Dinosaur;Tyrannosaurus,Semiconductor_device,Tyrannosaurus,5,3,1,"[0.05769118598430857, 0.27022834641798493, 0.054309316572180126, 0.14336051013754525, 0.29015734309925534]","[0.016111104650152235, 0.02477892160287814, 0.037053828441662606, 0.0659883929262263, 0.29015734309925534, 1.0000000000000022]","[True, False, True, True]","[True, True, True, True, True]",False,True
11082,Butter;United_Kingdom;Ireland;Dublin;William_Butler_Yeats;Abbey_Theatre,Butter,Abbey_Theatre,5,3,1,"[0.025173711611393413, 0.38426752940300796, 0.3799183008462137, 0.14898349672427208, 0.4367903096283857]","[0.006516708069925468, 0.08221522310161018, 0.1467870883595464, 0.16060594509591092, 0.4367903096283857, 1.0000000000000027]","[True, False, False, True]","[True, True, True, True, True]",False,True
17580,Mexico;Country;Earth;Mammal;Vertebrate;Animal,Mexico,Cheetah,5,3,0,"[0.1279636386100021, 0.045261276046614146, 0.038100492630967035, 0.12828326186147, 0.08063118234257143]","[0.01725817595947158, 0.023232572662956537, 0.03444647362429517, 0.0724197183196405, 0.08063118234257143, 1.0]","[False, False, True, False]","[True, True, True, True, True]",False,True
2169,Potato;South_America;North_America;United_States;Bald_Eagle;Eagle,Potato,Eagle,5,3,1,"[0.02930486079286573, 0.40199036560535073, 0.3308730019703287, 0.1144764609299421, 0.6215836609987399]","[0.0037762173548401717, 0.019750905179824578, 0.02467816080832976, 0.04779753948105142, 0.6215836609987399, 0.9999999999999994]","[True, False, False, True]","[True, True, True, True, True]",False,True
16027,Strontium;Pottery;Archaeology;Anthropology;Society;Tribe,Strontium,Tribe,5,3,1,"[0.03269867966691045, 0.05976302117963103, 0.15515501085796402, 0.1330835895184077, 0.15662831966542523]","[0.009013689897527157, 0.0183078010487021, 0.0487321793466353, 0.06836522024466786, 0.15662831966542523, 1.0]","[True, True, False, True]","[True, True, True, True, True]",False,True
5997,Big_Bang;Science;Society;Industry;Capitalism;Market,Big_Bang,Market,5,3,1,"[0.07828326368383014, 0.13129250809426113, 0.06938100277025092, 0.12382897663880202, 0.17512178577839557]","[0.010436315686135305, 0.021080670743213972, 0.029184551789055636, 0.044611576014506354, 0.17512178577839557, 0.999999999999999]","[True, False, True, True]","[True, True, True, True, True]",False,True
6830,Pyramid;Earth;Plant;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.02651419649611107, 0.053232237468505264, 0.05554282167285897, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.008379202037967314, 0.05429965840601207, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[True, True, True, True]","[True, True, True, True, True]",True,True
13045,Eyelid;Vertebrate;Cambrian;Continent;Europe;Hungary,Eyelid,Hungary,5,3,1,"[0.042497315394471435, 0.12406675586923155, 0.038944821104139174, 0.22576520972650793, 0.1463623399874787]","[0.004085583077565739, 0.00688383546837606, 0.008419012498265276, 0.023563501569860822, 0.1463623399874787, 0.9999999999999996]","[True, False, True, False]","[True, True, True, True, True]",False,True
9520,Athena;Coin;Metal;Chemical_element;List_of_elements_by_name;Thallium,Athena,Thallium,5,3,1,"[0.03344096928114372, 0.12506363443583535, 0.14766513282747862, 0.2184792807997777, 0.09573334868863778]","[0.0044467788897309644, 0.012962286742857184, 0.06591500172376161, 0.08228857870121607, 0.09573334868863778, 1.0]","[True, True, True, False]","[True, True, True, True, True]",False,True
14423,Mark_Twain;Science;Chemistry;Genetics;DNA;DNA_repair,Mark_Twain,DNA_repair,5,3,1,"[0.02562149868721205, 0.12308299063279333, 0.06616577081705666, 0.27207170482879767, 0.6206886910399441]","[0.003845690139512845, 0.019844688572429218, 0.029915106738508893, 0.1898775221400457, 0.6206886910399441, 1.000000000000003]","[True, False, True, True]","[True, True, True, True, True]",False,True
13613,History_of_democracy;Aristotle;Aesthetics;Visual_arts;Pigment;Eye,History_of_democracy,Eye,5,3,1,"[0.07905876938358096, 0.057638119892636515, 0.3260562779898221, 0.053759799614503445, 0.0817736148281555]","[0.016329744929672468, 0.021744204030760494, 0.05001982272690554, 0.06000223724082298, 0.0817736148281555, 1.000000000000001]","[False, True, False, True]","[True, True, True, True, True]",False,True
1504,Force;Bicycle;China;Korea;South_Korea;Seoul,Force,Seoul,5,3,1,"[0.03594242946914824, 0.03935004714870758, 0.23437407548145808, 0.6502078130343408, 0.3352749969130264]","[0.004429787788766104, 0.015979015122646614, 0.08213857113235329, 0.22182464390072898, 0.3352749969130264, 0.9999999999999999]","[True, True, True, False]","[True, True, True, True, True]",False,True
13133,Floppy_disk;Japan;Asia;Russia;Mongolia;Mongol_Empire,Floppy_disk,Mongol_Empire,5,3,1,"[0.01564503029949703, 0.20636543982416286, 0.17706183610297527, 0.17284817585228185, 0.2566909354212629]","[0.00586168418378521, 0.04166548964965191, 0.07880039379423377, 0.1024226176283004, 0.2566909354212629, 1.0000000000000018]","[True, False, False, True]","[True, True, True, True, True]",False,True
468,Batman;Scotland;England;Europe;Germany;The_Holocaust,Batman,The_Holocaust,5,3,1,"[0.00982469648640849, 0.3066495612018434, 0.1743883890099941, 0.28022349835787147, 0.17876759091094155]","[0.014819786060020167, 0.03410443555695403, 0.05275060460186618, 0.08382731292174468, 0.17876759091094155, 0.9999999999999987]","[True, False, True, False]","[True, True, True, True, True]",False,True
15965,Sparrowhawk;Bird;Fish;Fishing;Nile;River,Sparrowhawk,River,5,3,1,"[0.18266274916039374, 0.05903193001364046, 0.47453521410221383, 0.03493178338479955, 0.18774162560976004]","[0.009219058817963192, 0.009321458556164881, 0.01476211044285661, 0.05625141877190276, 0.18774162560976004, 0.9999999999999998]","[False, True, False, True]","[True, True, True, True, True]",False,True
6843,Pyramid;Earth;Life;Plant;Seed;Bean,Pyramid,Bean,5,3,1,"[0.02651419649611107, 0.11242919109362037, 0.10087489489736752, 0.2134736108732882, 0.10439411813039873]","[0.004724199613703206, 0.008379202037967314, 0.010832822890107863, 0.05429965840601207, 0.10439411813039873, 1.0000000000000024]","[True, False, True, False]","[True, True, True, True, True]",False,True
8675,Triassic;Mammal;Animal;Organism;Protein;Enzyme_kinetics,Triassic,Enzyme_kinetics,5,3,1,"[0.16329690263418503, 0.0724197183196405, 0.1661919507885705, 0.2529600506195951, 0.15135106169098927]","[0.0047577421805080206, 0.007816480662766882, 0.012112021512781635, 0.05045077473027898, 0.15135106169098927, 0.999999999999998]","[False, True, True, False]","[True, True, True, True, True]",False,True
7632,B_vitamins;Anemia;Apricot;Arabic_language;Hebrew_language;Israel,B_vitamins,Israel,5,3,1,"[0.1751333125404529, 0.04331559164982749, 0.020866228714993638, 0.18011825595122652, 0.19168364026713017]","[0.00371786431043373, 0.0072462909048914585, 0.014178749700788787, 0.0891094913993061, 0.19168364026713017, 1.0000000000000018]","[False, False, True, True]","[True, True, True, True, True]",False,True
2080,Noam_Chomsky;Ukraine;Russia;Earth;Crust_%28geology%29;Continental_crust,Noam_Chomsky,Continental_crust,5,3,1,"[0.03100406829726794, 0.313190719461793, 0.06361052792252217, 0.27677358675007335, 0.7089451772883081]","[0.0038037882799728346, 0.007330110218552583, 0.012259390749608776, 0.1496040796066445, 0.7089451772883081, 0.9999999999999998]","[True, False, True, True]","[True, True, True, True, True]",False,True
11346,AK-47;Russian_language;Latin;Rome;Renaissance;Renaissance_music,AK-47,Renaissance_music,5,3,1,"[0.0327949799416343, 0.18690316010912544, 0.08641159318478771, 0.09983047629283405, 0.3339347776823169]","[0.009211665839959284, 0.035325004105966076, 0.04500647773460863, 0.061297354684963085, 0.3339347776823169, 1.0000000000000009]","[True, False, True, True]","[True, True, True, True, True]",False,True
9426,Vicia_faba;Greece;Democracy;United_States_Constitution;United_States_House_of_Representatives;United_States_Congress,Vicia_faba,United_States_Congress,5,3,1,"[0.03395504850543513, 0.1274840890695017, 0.11118682043541572, 0.23962074784362153, 0.6886802413975431]","[0.01027054016407565, 0.06136087773376424, 0.14983918416405195, 0.3758839528460514, 0.6886802413975431, 1.0000000000000007]","[True, False, True, True]","[True, True, True, True, True]",False,True
5758,Hurricane_Camille;20th_century;Technology;Science;Physics;Force,Hurricane_Camille,Force,5,3,1,"[0.022042035425371247, 0.13216029834772247, 0.19928980854498438, 0.2001297939734238, 0.15761993460483711]","[0.013032996215940099, 0.03424420632841922, 0.04165751673666801, 0.052561448159373435, 0.15761993460483711, 1.0000000000000007]","[True, True, True, False]","[True, True, True, True, True]",False,True
982,Cat;Cyprus;United_States;Computer;Microsoft_Windows;Microsoft,Cat,Microsoft,5,3,1,"[0.016469165936501676, 0.10451696098010752, 0.036229024125313446, 0.10992155644157027, 0.4387382653078549]","[0.009424993957116174, 0.011417687080190276, 0.04617786869458176, 0.11159952306717394, 0.4387382653078549, 1.0000000000000029]","[True, False, True, True]","[True, True, True, True, True]",False,True
18700,Bald_Eagle;North_America;California;Amtrak;Union_Station_%28San_Diego%29;San_Diegan,Bald_Eagle,Clock,5,3,0,"[0.060497126959468656, 0.12726552086290305, 0.08747728583246962, 0.19431445507187575, 0.5465912622597834]","[0.0060153115822016694, 0.03835873827036313, 0.17541914560580388, 0.24008854934491586, 0.5465912622597834, 1.000000000000001]","[True, False, True, True]","[True, True, True, True, True]",False,True
12841,Dundee_United_F.C.;Europe;Industrial_Revolution;Iron;Steel;Damascus_steel,Dundee_United_F.C.,Damascus_steel,5,3,1,"[0.05574075530771581, 0.05335604032429267, 0.1900495916311637, 0.6690892824393988, 0.3901650356483594]","[0.006157711604239524, 0.01710459306827915, 0.07679264254084915, 0.1268766857142954, 0.3901650356483594, 1.0]","[False, True, True, False]","[True, True, True, True, True]",False,True
5332,16_Cygni_Bb;Earth;International_law;Civil_society;Philosophy;Utilitarianism,16_Cygni_Bb,Utilitarianism,5,3,1,"[0.13999517513689647, 0.026672134968248797, 0.07930625465549174, 0.08926206825647302, 0.10401778183646519]","[0.008274765917794923, 0.018832553798067628, 0.05160934922194987, 0.05953920960067115, 0.10401778183646519, 1.0000000000000018]","[False, True, True, True]","[True, True, True, True, True]",False,True
7483,Adolf_Hitler;World_War_II;United_States;Canada;Ice_hockey;National_Hockey_League,Adolf_Hitler,National_Hockey_League,5,3,1,"[0.2660941455506817, 0.24978762959933554, 0.28943270675633215, 0.14944765015513248, 0.6224449044835769]","[0.014863993018218714, 0.04289348353600193, 0.09445500574388573, 0.13516025204918586, 0.6224449044835769, 1.0000000000000009]","[False, True, False, True]","[True, True, True, True, True]",False,True
10621,Gibraltar;European_Union;Europe;Earth;Universe;Black_hole,Gibraltar,Black_hole,5,3,1,"[0.05206387157871576, 0.2874028541241009, 0.08556400889779398, 0.0734355421366293, 0.13940170379978903]","[0.009133258141484074, 0.013751952511941924, 0.02181845744001584, 0.07598997737197234, 0.13940170379978903, 1.0000000000000022]","[True, False, False, True]","[True, True, True, True, True]",False,True
8148,Great_Red_Spot;Earth;Pollution;Cancer;Lung_cancer;Tobacco_smoking,Great_Red_Spot,Tobacco_smoking,5,3,1,"[0.15070992689273613, 0.07377399816940328, 0.06268336212924851, 0.582948489283782, 0.32858373059607204]","[0.0052305966741318, 0.017391501813048747, 0.06683229555795744, 0.15297711679455514, 0.32858373059607204, 1.0000000000000009]","[False, False, True, False]","[True, True, True, True, True]",False,True
16738,Tourette_syndrome;Psychology;Biology;Science;Quantum_mechanics;Photon,Tourette_syndrome,Photon,5,3,1,"[0.03783164041692899, 0.06700099296680903, 0.1321344529198679, 0.08596968352494323, 0.37897799063284593]","[0.007549949925827625, 0.027893437511071126, 0.03105150948479396, 0.057606729646061325, 0.37897799063284593, 1.0]","[True, True, False, True]","[True, True, True, True, True]",False,True
1755,John_Dee;Mineral;Geology;Soil_science;Soil;Soils_retrogression_and_degradation,John_Dee,Soils_retrogression_and_degradation,5,3,1,"[0.00978635153386479, 0.07067557218038828, 0.0838554645500939, 0.8164106019964676, 0.5510917819370751]","[0.006359146894361937, 0.05266445432462438, 0.07163726553956123, 0.43890937790641316, 0.5510917819370751, 0.9999999999999994]","[True, True, True, False]","[True, True, True, True, True]",False,True
3668,White_cliffs_of_Dover;Europe;Italy;Volcano;Mount_Vesuvius;Pompeii,White_cliffs_of_Dover,Pompeii,5,3,1,"[0.054172348640486735, 0.23556807335006139, 0.04325341673695075, 0.3065850859994646, 0.4219605330000768]","[0.01656949159352905, 0.02563763662189057, 0.05629806924081284, 0.06476906235852196, 0.4219605330000768, 0.9999999999999988]","[True, False, True, True]","[True, True, True, True, True]",False,True
8709,Sound;Music;Art;Architecture;Rome;Ancient_Rome,Sound,Ancient_Rome,5,3,1,"[0.06581091050574377, 0.10507580021227184, 0.16217036551372685, 0.08346727368376472, 0.35780330798727716]","[0.012289233638573762, 0.02689540478873965, 0.05574394111262891, 0.10123157099111635, 0.35780330798727716, 1.0000000000000007]","[True, True, False, True]","[True, True, True, True, True]",False,True
4258,Asteroid;Earth;Russian_language;Russia;Norway;Viking,Asteroid,Viking,5,3,1,"[0.1618323538204031, 0.03052265612825081, 0.36897617212705003, 0.13883747741650887, 0.07927414118969268]","[0.012289411951835442, 0.022808198571852872, 0.0329592321922693, 0.057826040346504216, 0.07927414118969268, 1.0000000000000009]","[False, True, False, False]","[True, True, True, True, True]",False,True
12351,Caravaggio;Berlin;Cold_War;Nuclear_weapon;Nuclear_fission;Proton,Caravaggio,Proton,5,3,1,"[0.02705602288363945, 0.09965442166352569, 0.14525319823214086, 0.47188709699977555, 0.13890871732818866]","[0.002525691906492411, 0.003833898141632187, 0.010763500286535254, 0.059704915436653426, 0.13890871732818866, 0.999999999999999]","[True, True, True, False]","[True, True, True, True, True]",False,True
